Label,No,B3,B2,B1,F1,F2,F3,POSB3,POSB2,POSB1,POSF1,POSF2,POSF3
1,26,该,这,样,说,，,你,r,n,v,x
1,27,这,样,说,，,你,─,n,v,x,r
1,28,样,说,，,你,─,─,v,x,r,x
1,29,说,，,你,─,─,你,x,r,x,x
1,30,，,你,─,─,你,这,r,x,x,r
1,31,你,─,─,你,这,样,x,x,r,r
1,32,─,─,你,这,样,说,x,r,r,n
0,33,─,你,这,样,说,简,r,r,n,v
1,34,你,这,样,说,简,直,r,n,v,a
1,35,这,样,说,简,直,是,n,v,a,d
0,36,样,说,简,直,是,─,v,a,d,v
1,37,说,简,直,是,─,─,a,d,v,x
1,38,简,直,是,─,─,是,d,v,x,x
1,39,直,是,─,─,是,欲,v,x,x,v
1,40,是,─,─,是,欲,加,x,x,v,d
1,41,─,─,是,欲,加,之,x,v,d,v
0,42,─,是,欲,加,之,罪,v,d,v,u
0,43,是,欲,加,之,罪,，,d,v,u,zg
0,44,欲,加,之,罪,，,何,v,u,zg,x
1,45,加,之,罪,，,何,患,u,zg,x,r
1,46,之,罪,，,何,患,无,zg,x,r,zg
0,47,罪,，,何,患,无,辞,x,r,zg,v
0,48,，,何,患,无,辞,！,r,zg,v,v
0,49,何,患,无,辞,！,/s,zg,v,v,x
1,50,患,无,辞,！,/s,/s,v,v,x,NAN
1,0,/s,/s,/s,不,是,欲,NAN,NAN,d,v
1,1,/s,/s,不,是,欲,加,NAN,d,v,d
1,2,/s,不,是,欲,加,之,d,v,d,v
0,3,不,是,欲,加,之,罪,v,d,v,u
0,4,是,欲,加,之,罪,，,d,v,u,zg
0,5,欲,加,之,罪,，,柏,v,u,zg,x
1,6,加,之,罪,，,柏,霈,u,zg,x,nr
1,7,之,罪,，,柏,霈,文,zg,x,nr,g
0,8,罪,，,柏,霈,文,正,x,nr,g,n
1,9,，,柏,霈,文,正,色,nr,g,n,d
1,10,柏,霈,文,正,色,说,g,n,d,ng
0,11,霈,文,正,色,说,。,n,d,ng,v
1,12,文,正,色,说,。,/s,d,ng,v,x
1,13,正,色,说,。,/s,/s,ng,v,x,NAN
1,0,/s,/s,/s,你,使,我,NAN,NAN,r,v
1,1,/s,/s,你,使,我,有,NAN,r,v,r
1,2,/s,你,使,我,有,个,r,v,r,v
1,3,你,使,我,有,个,感,v,r,v,q
1,4,使,我,有,个,感,觉,r,v,q,v
1,5,我,有,个,感,觉,，,v,q,v,v
0,6,有,个,感,觉,，,好,q,v,v,x
1,7,个,感,觉,，,好,像,v,v,x,a
1,8,感,觉,，,好,像,我,v,x,a,v
0,9,觉,，,好,像,我,做,x,a,v,r
1,10,，,好,像,我,做,错,a,v,r,v
1,11,好,像,我,做,错,了,v,r,v,v
1,12,像,我,做,错,了,一,r,v,v,ul
1,13,我,做,错,了,一,件,v,v,ul,m
1,14,做,错,了,一,件,事,v,ul,m,zg
0,15,错,了,一,件,事,。,ul,m,zg,n
1,16,了,一,件,事,。,/s,m,zg,n,x
1,17,一,件,事,。,/s,/s,zg,n,x,NAN
1,0,/s,/s,/s,那,么,，,NAN,NAN,r,y
0,1,/s,/s,那,么,，,我,NAN,r,y,x
1,2,/s,那,么,，,我,该,r,y,x,r
1,3,那,么,，,我,该,怎,y,x,r,r
0,4,么,，,我,该,怎,样,x,r,r,r
1,5,，,我,该,怎,样,呢,r,r,r,n
0,6,我,该,怎,样,呢,？,r,r,n,y
1,7,该,怎,样,呢,？,/s,r,n,y,x
1,8,怎,样,呢,？,/s,/s,n,y,x,NAN
1,0,/s,/s,/s,含,烟,望,NAN,NAN,v,n
0,1,/s,/s,含,烟,望,着,NAN,v,n,v
0,2,/s,含,烟,望,着,他,v,n,v,uz
1,3,含,烟,望,着,他,，,n,v,uz,r
1,4,烟,望,着,他,，,那,v,uz,r,x
1,5,望,着,他,，,那,无,uz,r,x,r
1,6,着,他,，,那,无,可,r,x,r,v
1,7,他,，,那,无,可,奈,x,r,v,v
0,8,，,那,无,可,奈,何,r,v,v,vg
0,9,那,无,可,奈,何,的,v,v,vg,r
0,10,无,可,奈,何,的,神,v,vg,r,uj
0,11,可,奈,何,的,神,态,vg,r,uj,n
1,12,奈,何,的,神,态,看,r,uj,n,n
0,13,何,的,神,态,看,起,uj,n,n,v
1,14,的,神,态,看,起,来,n,n,v,v
0,15,神,态,看,起,来,好,n,v,v,v
0,16,态,看,起,来,好,可,v,v,v,a
1,17,看,起,来,好,可,怜,v,v,a,v
1,18,起,来,好,可,怜,。,v,a,v,v
0,19,来,好,可,怜,。,/s,a,v,v,x
1,20,好,可,怜,。,/s,/s,v,v,x,NAN
1,0,/s,/s,/s,接,受,我,NAN,NAN,v,v
0,1,/s,/s,接,受,我,给,NAN,v,v,r
1,2,/s,接,受,我,给,你,v,v,r,p
1,3,接,受,我,给,你,安,v,r,p,r
1,4,受,我,给,你,安,排,r,p,r,v
1,5,我,给,你,安,排,的,p,r,v,v
0,6,给,你,安,排,的,工,r,v,v,uj
0,7,你,安,排,的,工,作,v,v,uj,n
1,8,安,排,的,工,作,。,v,uj,n,v
0,9,排,的,工,作,。,/s,uj,n,v,x
1,10,的,工,作,。,/s,/s,n,v,x,NAN
1,0,/s,/s,/s,柏,霈,文,NAN,NAN,nr,g
0,1,/s,/s,柏,霈,文,一,NAN,nr,g,n
1,2,/s,柏,霈,文,一,本,nr,g,n,m
1,3,柏,霈,文,一,本,正,g,n,m,r
0,4,霈,文,一,本,正,经,n,m,r,d
0,5,文,一,本,正,经,的,m,r,d,n
0,6,一,本,正,经,的,说,r,d,n,uj
0,7,本,正,经,的,说,，,d,n,uj,v
1,8,正,经,的,说,，,他,n,uj,v,x
1,9,经,的,说,，,他,努,uj,v,x,r
1,10,的,说,，,他,努,力,v,x,r,ad
1,11,说,，,他,努,力,克,x,r,ad,n
0,12,，,他,努,力,克,制,r,ad,n,m
1,13,他,努,力,克,制,自,ad,n,m,n
0,14,努,力,克,制,自,己,n,m,n,p
1,15,力,克,制,自,己,，,m,n,p,r
0,16,克,制,自,己,，,不,n,p,r,x
1,17,制,自,己,，,不,使,p,r,x,d
1,18,自,己,，,不,使,自,r,x,d,v
1,19,己,，,不,使,自,己,x,d,v,p
1,20,，,不,使,自,己,的,d,v,p,r
0,21,不,使,自,己,的,声,v,p,r,uj
0,22,使,自,己,的,声,音,p,r,uj,n
1,23,自,己,的,声,音,中,r,uj,n,n
0,24,己,的,声,音,中,带,uj,n,n,f
1,25,的,声,音,中,带,出,n,n,f,v
0,26,声,音,中,带,出,他,n,f,v,v
1,27,音,中,带,出,他,心,f,v,v,r
1,28,中,带,出,他,心,底,v,v,r,n
1,29,带,出,他,心,底,深,v,r,n,f
0,30,出,他,心,底,深,处,r,n,f,a
1,31,他,心,底,深,处,那,n,f,a,n
0,32,心,底,深,处,那,份,f,a,n,r
1,33,底,深,处,那,份,恻,a,n,r,q
1,34,深,处,那,份,恻,然,n,r,q,i
1,35,处,那,份,恻,然,的,r,q,i,c
0,36,那,份,恻,然,的,柔,q,i,c,uj
0,37,份,恻,然,的,柔,情,i,c,uj,v
1,38,恻,然,的,柔,情,。,c,uj,v,n
0,39,然,的,柔,情,。,/s,uj,v,n,x
1,40,的,柔,情,。,/s,/s,v,n,x,NAN
1,0,/s,/s,/s,哦,，,柏,NAN,NAN,zg,x
1,1,/s,/s,哦,，,柏,先,NAN,zg,x,nr
1,2,/s,哦,，,柏,先,生,zg,x,nr,d
1,3,哦,，,柏,先,生,！,x,nr,d,vn
0,4,，,柏,先,生,！,/s,nr,d,vn,x
1,5,柏,先,生,！,/s,/s,d,vn,x,NAN
1,0,/s,/s,/s,她,的,声,NAN,NAN,r,uj
0,1,/s,/s,她,的,声,音,NAN,r,uj,n
1,2,/s,她,的,声,音,微,r,uj,n,n
0,3,她,的,声,音,微,颤,uj,n,n,n
1,4,的,声,音,微,颤,着,n,n,n,v
0,5,声,音,微,颤,着,。,n,n,v,uz
1,6,音,微,颤,着,。,/s,n,v,uz,x
1,7,微,颤,着,。,/s,/s,v,uz,x,NAN
1,0,/s,/s,/s,我,不,希,NAN,NAN,r,d
1,1,/s,/s,我,不,希,望,NAN,r,d,v
1,2,/s,我,不,希,望,使,r,d,v,v
0,3,我,不,希,望,使,你,d,v,v,v
1,4,不,希,望,使,你,不,v,v,v,r
1,5,希,望,使,你,不,安,v,v,r,d
1,6,望,使,你,不,安,，,v,r,d,v
1,7,使,你,不,安,，,但,r,d,v,x
1,8,你,不,安,，,但,─,d,v,x,c
1,9,不,安,，,但,─,─,v,x,c,x
1,10,安,，,但,─,─,但,x,c,x,x
1,11,，,但,─,─,但,是,c,x,x,c
1,12,但,─,─,但,是,，,x,x,c,v
0,13,─,─,但,是,，,柏,x,c,v,x
1,14,─,但,是,，,柏,先,c,v,x,nr
1,15,但,是,，,柏,先,生,v,x,nr,d
1,16,是,，,柏,先,生,如,x,nr,d,vn
0,17,，,柏,先,生,如,果,nr,d,vn,v
1,18,柏,先,生,如,果,你,d,vn,v,ng
0,19,先,生,如,果,你,不,vn,v,ng,r
1,20,生,如,果,你,不,希,v,ng,r,d
1,21,如,果,你,不,希,望,ng,r,d,v
1,22,果,你,不,希,望,使,r,d,v,v
0,23,你,不,希,望,使,我,d,v,v,v
1,24,不,希,望,使,我,不,v,v,v,r
1,25,希,望,使,我,不,安,v,v,r,d
1,26,望,使,我,不,安,，,v,r,d,v
1,27,使,我,不,安,，,柏,r,d,v,x
1,28,我,不,安,，,柏,霈,d,v,x,nr
1,29,不,安,，,柏,霈,文,v,x,nr,g
0,30,安,，,柏,霈,文,打,x,nr,g,n
1,31,，,柏,霈,文,打,断,nr,g,n,v
1,32,柏,霈,文,打,断,了,g,n,v,v
0,33,霈,文,打,断,了,她,n,v,v,ul
1,34,文,打,断,了,她,：,v,v,ul,r
1,35,打,断,了,她,：,那,v,ul,r,x
1,36,断,了,她,：,那,就,ul,r,x,r
1,37,了,她,：,那,就,别,r,x,r,d
1,38,她,：,那,就,别,再,x,r,d,r
1,39,：,那,就,别,再,说,r,d,r,d
1,40,那,就,别,再,说,但,d,r,d,v
0,41,就,别,再,说,但,是,r,d,v,c
1,42,别,再,说,但,是,了,d,v,c,v
0,43,再,说,但,是,了,！,v,c,v,ul
1,44,说,但,是,了,！,/s,c,v,ul,x
1,45,但,是,了,！,/s,/s,v,ul,x,NAN
1,0,/s,/s,/s,但,─,─,NAN,NAN,c,x
1,1,/s,/s,但,─,─,但,NAN,c,x,x
1,2,/s,但,─,─,但,是,c,x,x,c
1,3,但,─,─,但,是,─,x,x,c,v
0,4,─,─,但,是,─,─,x,c,v,x
1,5,─,但,是,─,─,怎,c,v,x,x
1,6,但,是,─,─,怎,么,v,x,x,r
1,7,是,─,─,怎,么,，,x,x,r,y
0,8,─,─,怎,么,，,马,x,r,y,x
1,9,─,怎,么,，,马,上,r,y,x,n
1,10,怎,么,，,马,上,就,y,x,n,f
0,11,么,，,马,上,就,又,x,n,f,d
1,12,，,马,上,就,又,来,n,f,d,d
1,13,马,上,就,又,来,了,f,d,d,v
1,14,上,就,又,来,了,！,d,d,v,ul
1,15,就,又,来,了,！,/s,d,v,ul,x
1,16,又,来,了,！,/s,/s,v,ul,x,NAN
1,0,/s,/s,/s,他,说,，,NAN,NAN,r,v
1,1,/s,/s,他,说,，,忍,NAN,r,v,x
1,2,/s,他,说,，,忍,不,r,v,x,v
1,3,他,说,，,忍,不,住,v,x,v,d
0,4,说,，,忍,不,住,想,x,v,d,v
1,5,，,忍,不,住,想,笑,v,d,v,v
1,6,忍,不,住,想,笑,，,d,v,v,v
1,7,不,住,想,笑,，,他,v,v,v,x
1,8,住,想,笑,，,他,必,v,v,x,r
1,9,想,笑,，,他,必,须,v,x,r,d
1,10,笑,，,他,必,须,用,x,r,d,d
0,11,，,他,必,须,用,最,r,d,d,p
1,12,他,必,须,用,最,大,d,d,p,d
1,13,必,须,用,最,大,的,d,p,d,a
0,14,须,用,最,大,的,力,p,d,a,uj
0,15,用,最,大,的,力,量,d,a,uj,n
1,16,最,大,的,力,量,控,a,uj,n,n
0,17,大,的,力,量,控,制,uj,n,n,v
1,18,的,力,量,控,制,着,n,n,v,n
0,19,力,量,控,制,着,自,n,v,n,uz
1,20,量,控,制,着,自,己,v,n,uz,p
1,21,控,制,着,自,己,面,n,uz,p,r
0,22,制,着,自,己,面,部,uz,p,r,n
1,23,着,自,己,面,部,的,p,r,n,n
0,24,自,己,面,部,的,肌,r,n,n,uj
0,25,己,面,部,的,肌,肉,n,n,uj,n
1,26,面,部,的,肌,肉,，,n,uj,n,n
0,27,部,的,肌,肉,，,使,uj,n,n,x
1,28,的,肌,肉,，,使,它,n,n,x,v
1,29,肌,肉,，,使,它,不,n,x,v,r
1,30,肉,，,使,它,不,会,x,v,r,d
1,31,，,使,它,不,会,泄,v,r,d,v
1,32,使,它,不,会,泄,漏,r,d,v,zg
1,33,它,不,会,泄,漏,自,d,v,zg,v
0,34,不,会,泄,漏,自,己,v,zg,v,p
1,35,会,泄,漏,自,己,的,zg,v,p,r
0,36,泄,漏,自,己,的,感,v,p,r,uj
0,37,漏,自,己,的,感,情,p,r,uj,v
1,38,自,己,的,感,情,。,r,uj,v,n
0,39,己,的,感,情,。,/s,uj,v,n,x
1,40,的,感,情,。,/s,/s,v,n,x,NAN
1,0,/s,/s,/s,她,凝,视,NAN,NAN,r,v
1,1,/s,/s,她,凝,视,着,NAN,r,v,vg
0,2,/s,她,凝,视,着,他,r,v,vg,uz
0,3,她,凝,视,着,他,，,v,vg,uz,r
1,4,凝,视,着,他,，,有,vg,uz,r,x
1,5,视,着,他,，,有,点,uz,r,x,v
1,6,着,他,，,有,点,儿,r,x,v,m
0,7,他,，,有,点,儿,不,x,v,m,n
0,8,，,有,点,儿,不,知,v,m,n,d
1,9,有,点,儿,不,知,该,m,n,d,v
1,10,点,儿,不,知,该,如,n,d,v,r
1,11,儿,不,知,该,如,何,d,v,r,v
1,12,不,知,该,如,何,是,v,r,v,r
0,13,知,该,如,何,是,好,r,v,r,v
0,14,该,如,何,是,好,，,v,r,v,a
0,15,如,何,是,好,，,这,r,v,a,x
1,16,何,是,好,，,这,男,v,a,x,r
1,17,是,好,，,这,男,人,a,x,r,n
1,18,好,，,这,男,人,使,x,r,n,n
0,19,，,这,男,人,使,她,r,n,n,v
1,20,这,男,人,使,她,有,n,n,v,r
1,21,男,人,使,她,有,种,n,v,r,v
1,22,人,使,她,有,种,压,v,r,v,m
0,23,使,她,有,种,压,迫,r,v,m,v
1,24,她,有,种,压,迫,感,v,m,v,v
0,25,有,种,压,迫,感,，,m,v,v,v
0,26,种,压,迫,感,，,她,v,v,v,x
1,27,压,迫,感,，,她,觉,v,v,x,r
1,28,迫,感,，,她,觉,得,v,x,r,v
1,29,感,，,她,觉,得,喘,x,r,v,ud
0,30,，,她,觉,得,喘,不,r,v,ud,v
1,31,她,觉,得,喘,不,过,v,ud,v,d
1,32,觉,得,喘,不,过,气,ud,v,d,ug
1,33,得,喘,不,过,气,来,v,d,ug,n
1,34,喘,不,过,气,来,。,d,ug,n,v
0,35,不,过,气,来,。,/s,ug,n,v,x
1,36,过,气,来,。,/s,/s,n,v,x,NAN
1,0,/s,/s,/s,他,是,那,NAN,NAN,r,v
1,1,/s,/s,他,是,那,样,NAN,r,v,r
1,2,/s,他,是,那,样,的,r,v,r,n
0,3,他,是,那,样,的,高,v,r,n,uj
0,4,是,那,样,的,高,大,r,n,uj,a
1,5,那,样,的,高,大,，,n,uj,a,a
0,6,样,的,高,大,，,他,uj,a,a,x
1,7,的,高,大,，,他,是,a,a,x,r
1,8,高,大,，,他,是,那,a,x,r,v
1,9,大,，,他,是,那,样,x,r,v,r
1,10,，,他,是,那,样,充,r,v,r,n
0,11,他,是,那,样,充,满,v,r,n,v
1,12,是,那,样,充,满,了,r,n,v,a
0,13,那,样,充,满,了,自,n,v,a,ul
1,14,样,充,满,了,自,信,v,a,ul,p
1,15,充,满,了,自,信,，,a,ul,p,n
0,16,满,了,自,信,，,他,ul,p,n,x
1,17,了,自,信,，,他,又,p,n,x,r
1,18,自,信,，,他,又,那,n,x,r,d
1,19,信,，,他,又,那,样,x,r,d,r
1,20,，,他,又,那,样,咄,r,d,r,n
0,21,他,又,那,样,咄,咄,d,r,n,i
1,22,又,那,样,咄,咄,逼,r,n,i,i
0,23,那,样,咄,咄,逼,人,n,i,i,v
0,24,样,咄,咄,逼,人,。,i,i,v,n
0,25,咄,咄,逼,人,。,/s,i,v,n,x
1,26,咄,逼,人,。,/s,/s,v,n,x,NAN
1,0,/s,/s,/s,在,他,面,NAN,NAN,p,r
1,1,/s,/s,在,他,面,前,NAN,p,r,n
1,2,/s,在,他,面,前,，,p,r,n,f
0,3,在,他,面,前,，,她,r,n,f,x
1,4,他,面,前,，,她,变,n,f,x,r
1,5,面,前,，,她,变,得,f,x,r,v
1,6,前,，,她,变,得,渺,x,r,v,ud
0,7,，,她,变,得,渺,小,r,v,ud,ag
1,8,她,变,得,渺,小,了,v,ud,ag,a
0,9,变,得,渺,小,了,，,ud,ag,a,ul
1,10,得,渺,小,了,，,柔,ag,a,ul,x
1,11,渺,小,了,，,柔,弱,a,ul,x,v
1,12,小,了,，,柔,弱,了,ul,x,v,a
0,13,了,，,柔,弱,了,，,x,v,a,ul
1,14,，,柔,弱,了,，,没,v,a,ul,x
1,15,柔,弱,了,，,没,有,a,ul,x,v
1,16,弱,了,，,没,有,主,ul,x,v,v
0,17,了,，,没,有,主,见,x,v,v,b
1,18,，,没,有,主,见,了,v,v,b,v
0,19,没,有,主,见,了,。,v,b,v,ul
1,20,有,主,见,了,。,/s,b,v,ul,x
1,21,主,见,了,。,/s,/s,v,ul,x,NAN
1,0,/s,/s,/s,好,了,，,NAN,NAN,a,ul
1,1,/s,/s,好,了,，,我,NAN,a,ul,x
1,2,/s,好,了,，,我,们,a,ul,x,r
1,3,好,了,，,我,们,就,ul,x,r,k
0,4,了,，,我,们,就,这,x,r,k,d
1,5,，,我,们,就,这,样,r,k,d,r
1,6,我,们,就,这,样,说,k,d,r,n
0,7,们,就,这,样,说,定,d,r,n,v
1,8,就,这,样,说,定,了,r,n,v,v
0,9,这,样,说,定,了,，,n,v,v,ul
1,10,样,说,定,了,，,怎,v,v,ul,x
1,11,说,定,了,，,怎,样,v,ul,x,r
1,12,定,了,，,怎,样,？,ul,x,r,n
0,13,了,，,怎,样,？,/s,x,r,n,x
1,14,，,怎,样,？,/s,/s,r,n,x,NAN
1,0,/s,/s,/s,柏,霈,文,NAN,NAN,nr,g
0,1,/s,/s,柏,霈,文,再,NAN,nr,g,n
1,2,/s,柏,霈,文,再,紧,nr,g,n,d
0,3,柏,霈,文,再,紧,逼,g,n,d,a
1,4,霈,文,再,紧,逼,了,n,d,a,v
0,5,文,再,紧,逼,了,一,d,a,v,ul
1,6,再,紧,逼,了,一,句,a,v,ul,m
1,7,紧,逼,了,一,句,：,v,ul,m,q
0,8,逼,了,一,句,：,你,ul,m,q,x
1,9,了,一,句,：,你,明,m,q,x,r
1,10,一,句,：,你,明,天,q,x,r,a
1,11,句,：,你,明,天,来,x,r,a,q
0,12,：,你,明,天,来,上,r,a,q,v
1,13,你,明,天,来,上,班,a,q,v,f
1,14,明,天,来,上,班,！,q,v,f,n
0,15,天,来,上,班,！,/s,v,f,n,x
1,16,来,上,班,！,/s,/s,f,n,x,NAN
1,0,/s,/s,/s,哦,，,先,NAN,NAN,zg,x
1,1,/s,/s,哦,，,先,生,NAN,zg,x,d
1,2,/s,哦,，,先,生,，,zg,x,d,vn
0,3,哦,，,先,生,，,她,x,d,vn,x
1,4,，,先,生,，,她,迟,d,vn,x,r
1,5,先,生,，,她,迟,疑,vn,x,r,a
1,6,生,，,她,迟,疑,的,x,r,a,vg
0,7,，,她,迟,疑,的,。,r,a,vg,uj
0,8,她,迟,疑,的,。,/s,a,vg,uj,x
1,9,迟,疑,的,。,/s,/s,vg,uj,x,NAN
1,0,/s,/s,/s,你,是,真,NAN,NAN,r,v
1,1,/s,/s,你,是,真,的,NAN,r,v,d
1,2,/s,你,是,真,的,需,r,v,d,uj
0,3,你,是,真,的,需,要,v,d,uj,v
1,4,是,真,的,需,要,一,d,uj,v,v
0,5,真,的,需,要,一,个,uj,v,v,m
1,6,的,需,要,一,个,助,v,v,m,q
0,7,需,要,一,个,助,手,v,m,q,v
1,8,要,一,个,助,手,吗,m,q,v,n
0,9,一,个,助,手,吗,？,q,v,n,y
1,10,个,助,手,吗,？,/s,v,n,y,x
1,11,助,手,吗,？,/s,/s,n,y,x,NAN
1,0,/s,/s,/s,你,是,怕,NAN,NAN,r,v
1,1,/s,/s,你,是,怕,我,NAN,r,v,v
1,2,/s,你,是,怕,我,没,r,v,v,r
1,3,你,是,怕,我,没,工,v,v,r,v
1,4,是,怕,我,没,工,作,v,r,v,n
1,5,怕,我,没,工,作,给,r,v,n,v
0,6,我,没,工,作,给,你,v,n,v,p
1,7,没,工,作,给,你,做,n,v,p,r
1,8,工,作,给,你,做,？,v,p,r,v
1,9,作,给,你,做,？,/s,p,r,v,x
1,10,给,你,做,？,/s,/s,r,v,x,NAN
1,0,/s,/s,/s,还,是,怕,NAN,NAN,d,v
0,1,/s,/s,还,是,怕,待,NAN,d,v,v
1,2,/s,还,是,怕,待,遇,d,v,v,v
1,3,还,是,怕,待,遇,太,v,v,v,v
0,4,是,怕,待,遇,太,低,v,v,v,d
1,5,怕,待,遇,太,低,？,v,v,d,a
0,6,待,遇,太,低,？,/s,v,d,a,x
1,7,遇,太,低,？,/s,/s,d,a,x,NAN
1,0,/s,/s,/s,他,问,。,NAN,NAN,r,n
1,1,/s,/s,他,问,。,/s,NAN,r,n,x
1,2,/s,他,问,。,/s,/s,r,n,x,NAN
1,0,/s,/s,/s,哦,，,对,NAN,NAN,zg,x
1,1,/s,/s,哦,，,对,了,NAN,zg,x,p
1,2,/s,哦,，,对,了,，,zg,x,p,ul
1,3,哦,，,对,了,，,我,x,p,ul,x
1,4,，,对,了,，,我,没,p,ul,x,r
1,5,对,了,，,我,没,告,ul,x,r,v
1,6,了,，,我,没,告,诉,x,r,v,v
1,7,，,我,没,告,诉,你,r,v,v,vn
0,8,我,没,告,诉,你,待,v,v,vn,r
1,9,没,告,诉,你,待,遇,v,vn,r,v
1,10,告,诉,你,待,遇,，,vn,r,v,v
0,11,诉,你,待,遇,，,你,r,v,v,x
1,12,你,待,遇,，,你,现,v,v,x,r
1,13,待,遇,，,你,现,在,v,x,r,tg
1,14,遇,，,你,现,在,的,x,r,tg,p
0,15,，,你,现,在,的,身,r,tg,p,uj
0,16,你,现,在,的,身,分,tg,p,uj,ng
1,17,现,在,的,身,分,相,p,uj,ng,v
0,18,在,的,身,分,相,当,uj,ng,v,v
1,19,的,身,分,相,当,于,ng,v,v,t
0,20,身,分,相,当,于,秘,v,v,t,p
0,21,分,相,当,于,秘,书,v,t,p,n
1,22,相,当,于,秘,书,，,t,p,n,n
0,23,当,于,秘,书,，,当,p,n,n,x
1,24,于,秘,书,，,当,然,n,n,x,t
1,25,秘,书,，,当,然,不,n,x,t,c
0,26,书,，,当,然,不,能,x,t,c,d
1,27,，,当,然,不,能,按,t,c,d,v
1,28,当,然,不,能,按,工,c,d,v,p
1,29,然,不,能,按,工,资,d,v,p,n
1,30,不,能,按,工,资,算,v,p,n,n
0,31,能,按,工,资,算,。,p,n,n,v
1,32,按,工,资,算,。,/s,n,n,v,x
1,33,工,资,算,。,/s,/s,n,v,x,NAN
1,0,/s,/s,/s,我,们,暂,NAN,NAN,r,k
0,1,/s,/s,我,们,暂,订,NAN,r,k,d
1,2,/s,我,们,暂,订,为,r,k,d,v
0,3,我,们,暂,订,为,两,k,d,v,p
1,4,们,暂,订,为,两,千,d,v,p,m
1,5,暂,订,为,两,千,元,v,p,m,m
0,6,订,为,两,千,元,一,p,m,m,m
0,7,为,两,千,元,一,月,m,m,m,m
1,8,两,千,元,一,月,，,m,m,m,m
0,9,千,元,一,月,，,怎,m,m,m,x
1,10,元,一,月,，,怎,样,m,m,x,r
1,11,一,月,，,怎,样,？,m,x,r,n
0,12,月,，,怎,样,？,/s,x,r,n,x
1,13,，,怎,样,？,/s,/s,r,n,x,NAN
1,0,/s,/s,/s,她,沉,默,NAN,NAN,r,v
1,1,/s,/s,她,沉,默,着,NAN,r,v,z
0,2,/s,她,沉,默,着,，,r,v,z,uz
1,3,她,沉,默,着,，,垂,v,z,uz,x
1,4,沉,默,着,，,垂,下,z,uz,x,v
1,5,默,着,，,垂,下,了,uz,x,v,f
0,6,着,，,垂,下,了,头,x,v,f,ul
1,7,，,垂,下,了,头,。,v,f,ul,n
1,8,垂,下,了,头,。,/s,f,ul,n,x
1,9,下,了,头,。,/s,/s,ul,n,x,NAN
1,0,/s,/s,/s,怎,样,呢,NAN,NAN,r,n
0,1,/s,/s,怎,样,呢,？,NAN,r,n,y
1,2,/s,怎,样,呢,？,/s,r,n,y,x
1,3,怎,样,呢,？,/s,/s,n,y,x,NAN
1,0,/s,/s,/s,他,有,些,NAN,NAN,r,v
1,1,/s,/s,他,有,些,焦,NAN,r,v,q
0,2,/s,他,有,些,焦,灼,r,v,q,a
1,3,他,有,些,焦,灼,，,v,q,a,vg
0,4,有,些,焦,灼,，,室,q,a,vg,x
1,5,些,焦,灼,，,室,内,a,vg,x,n
1,6,焦,灼,，,室,内,又,vg,x,n,n
0,7,灼,，,室,内,又,闷,x,n,n,d
1,8,，,室,内,又,闷,又,n,n,d,v
1,9,室,内,又,闷,又,热,n,d,v,d
1,10,内,又,闷,又,热,，,d,v,d,n
1,11,又,闷,又,热,，,他,v,d,n,x
1,12,闷,又,热,，,他,的,d,n,x,r
1,13,又,热,，,他,的,额,n,x,r,uj
0,14,热,，,他,的,额,上,x,r,uj,n
1,15,，,他,的,额,上,冒,r,uj,n,f
1,16,他,的,额,上,冒,着,uj,n,f,v
1,17,的,额,上,冒,着,汗,n,f,v,uz
1,18,额,上,冒,着,汗,珠,f,v,uz,zg
1,19,上,冒,着,汗,珠,。,v,uz,zg,ng
0,20,冒,着,汗,珠,。,/s,uz,zg,ng,x
1,21,着,汗,珠,。,/s,/s,zg,ng,x,NAN
1,0,/s,/s,/s,暮,色,从,NAN,NAN,tg,ng
0,1,/s,/s,暮,色,从,窗,NAN,tg,ng,p
1,2,/s,暮,色,从,窗,口,tg,ng,p,s
1,3,暮,色,从,窗,口,涌,ng,p,s,q
0,4,色,从,窗,口,涌,了,p,s,q,v
1,5,从,窗,口,涌,了,进,s,q,v,ul
1,6,窗,口,涌,了,进,来,q,v,ul,v
1,7,口,涌,了,进,来,，,v,ul,v,v
0,8,涌,了,进,来,，,她,ul,v,v,x
1,9,了,进,来,，,她,坐,v,v,x,r
1,10,进,来,，,她,坐,在,v,x,r,v
1,11,来,，,她,坐,在,床,x,r,v,p
0,12,，,她,坐,在,床,沿,r,v,p,n
1,13,她,坐,在,床,沿,上,v,p,n,f
0,14,坐,在,床,沿,上,，,p,n,f,f
1,15,在,床,沿,上,，,微,n,f,f,x
1,16,床,沿,上,，,微,俯,f,f,x,n
1,17,沿,上,，,微,俯,着,f,x,n,v
1,18,上,，,微,俯,着,头,x,n,v,uz
1,19,，,微,俯,着,头,，,n,v,uz,n
1,20,微,俯,着,头,，,黄,v,uz,n,x
1,21,俯,着,头,，,黄,昏,uz,n,x,a
1,22,着,头,，,黄,昏,时,n,x,a,v
0,23,头,，,黄,昏,时,分,x,a,v,n
0,24,，,黄,昏,时,分,的,a,v,n,v
0,25,黄,昏,时,分,的,那,v,n,v,uj
0,26,昏,时,分,的,那,抹,n,v,uj,r
1,27,时,分,的,那,抹,余,v,uj,r,v
1,28,分,的,那,抹,余,光,uj,r,v,m
